2017-02-02,2017-02-18,2017-03-06,2017-03-22,2017-04-07,2017-04-23,2017-05-09,2017-05-25,2017-06-10,2017-06-26,2017-07-12,2017-07-28,2017-08-13,2017-08-29,2017-09-14,2017-09-30,2017-10-16,2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,desvio,lat,long
0.5207,0.351,0.1955,0.1131,0.1254,0.2756,0.6345,0.8909,0.8832,0.7545,0.2363,0.1846,0.1786,0.1387,0.1394,0.1351,0.1501,0.1263,0.1825,0.2368,0.9288,0.7347,0.9482,0.31030505359175986,-45.59148584830308,-12.207464041029013
0.2712,0.2573,0.2929,0.7152,0.6174,0.7378,0.776,0.6926,0.6076,0.5936,0.4058,0.2216,0.1083,0.1179,0.1861,0.2934,0.2909,0.7763,0.5375,0.2882,0.2016,0.276,0.1887,0.22881661323015548,-46.10155718409153,-13.813239793968027
0.6247,0.3294,0.2343,0.2587,0.2174,0.4127,0.6817,0.5092,0.5508,0.3972,0.2601,0.2329,0.1882,0.1648,0.1805,0.2721,0.1702,0.2491,0.3348,0.666,0.5884,0.7824,0.8868,0.21657687997732228,-45.9529593424018,-12.265585903968473
0.1824,0.1873,0.2503,0.2085,0.3268,0.5427,0.711,0.7657,0.8224,0.7031,0.6774,0.5876,0.2717,0.2188,0.2616,0.2065,0.2022,0.4977,0.4811,0.8846,0.8693,0.6911,0.5969,0.24911190026523208,-45.50595992418437,-12.897773302596978
0.13,0.136,0.1299,0.143,0.1676,0.5457,0.6236,0.5782,0.4935,0.2989,0.0957,0.1566,0.1503,0.1092,0.2191,0.4248,0.6253,0.8703,0.6746,0.7439,0.6959,0.6034,0.4127,0.25073260736341596,-45.41679523640569,-12.396058419965213
0.2347,0.2993,0.2417,0.2086,0.1653,0.2085,0.3993,0.6549,0.7482,0.6791,0.3345,0.1795,0.18,0.1665,0.166,0.1747,0.1716,0.2013,0.1789,0.2392,0.7712,0.9948,0.9419,0.27378184731816796,-45.20937679285817,-12.382190386134305
0.2834,0.1625,0.1895,0.1635,0.7416,0.6912,0.631,0.5969,0.5767,0.4249,0.2437,0.1636,0.1682,0.159,0.1642,0.1721,0.1533,0.1475,0.2405,0.327,0.5433,0.9247,0.9392,0.26377010239410387,-45.20553391738893,-12.408779958630117
0.5322,0.4775,0.1828,0.4163,0.4256,0.9934,0.9081,0.8639,0.4741,0.1234,0.1287,0.1765,0.3227,0.6475,0.9208,0.7864,0.587,0.1372,0.1774,0.3437,0.6826,0.8519,0.931,0.29770911314138643,-45.45603921554962,-12.426921909439399
0.3951,0.2171,0.1835,0.2206,0.4592,0.8621,0.8765,0.7063,0.347,0.1568,0.1995,0.3212,0.5913,0.6803,0.6251,0.6487,0.1214,0.2197,0.3467,0.8434,0.8673,0.8656,0.9343,0.28182908340511,-45.83576897614759,-12.579552694374746
0.6958,0.2607,0.1635,0.1442,0.1419,0.2372,0.6403,0.6972,0.6963,0.5873,0.4779,0.3684,0.2377,0.2005,0.2495,0.1792,0.1473,0.6035,0.8064,0.8226,0.8207,0.857,0.8301,0.2725494167035669,-45.93807093980868,-13.704883263555455
0.1878,0.1624,0.1717,0.1818,0.2422,0.3375,0.6854,0.75,0.7128,0.9205,0.6018,0.3799,0.2531,0.2275,0.2196,0.2034,0.1642,0.2224,0.341,0.3225,0.2087,0.1621,0.174,0.22623058150459047,-45.4992932493725,-12.882594740189635
0.1711,0.2315,0.1734,0.1838,0.3216,0.5438,0.741,0.7711,0.7909,0.7203,0.5692,0.4102,0.2741,0.2745,0.2397,0.2245,0.171,0.2649,0.3775,0.5267,0.2944,0.177,0.1845,0.21455031813506528,-45.50314162154848,-12.871193844094405
0.1997,0.1898,0.1601,0.2076,0.3064,0.3962,0.7101,0.6959,0.7409,0.7048,0.6172,0.42,0.2628,0.2343,0.2204,0.2157,0.1512,0.173,0.27,0.4326,0.1934,0.2478,0.1737,0.20429272998736814,-45.49489044079952,-12.893454081907995
0.55,0.236,0.1683,0.1288,0.2379,0.1661,0.5141,0.7391,0.7708,0.7242,0.6697,0.3994,0.2372,0.1749,0.1864,0.1728,0.1659,0.1621,0.1698,0.2126,0.3078,0.6777,0.8166,0.24474372310643636,-45.4406071726776,-12.844721245957505
0.1665,0.1489,0.3272,0.7562,0.7611,0.7221,0.6673,0.5342,0.309,0.2288,0.1914,0.1981,0.1868,0.1696,0.1608,0.1647,0.142,0.2052,0.2136,0.382,0.78,0.9765,0.948,0.2877913943124711,-45.22844482076653,-12.411474549201946
0.6774,0.7253,0.6924,0.7661,0.7953,0.7501,0.6444,0.6421,0.6005,0.4496,0.2659,0.1777,0.1785,0.182,0.174,0.1787,0.1583,0.3917,0.4635,0.6448,0.6488,0.5288,0.4829,0.22731461221158042,-45.64812495340122,-12.856769524634963
0.659,0.805,0.7586,0.7193,0.7807,0.7318,0.6749,0.6719,0.6034,0.5233,0.3806,0.2172,0.1677,0.1532,0.1646,0.1595,0.1048,0.2236,0.2639,0.5347,0.6475,0.5413,0.5709,0.2430888610927119,-45.63052701887381,-12.839993674160375
0.9197,0.6285,0.533,0.1503,0.1603,0.4849,0.8808,0.9088,0.8871,0.7484,0.323,0.2117,0.1642,0.1518,0.1278,0.1278,0.2426,0.8416,0.823,0.9789,0.9247,0.7101,0.6458,0.3228437863661881,-45.81648231605304,-12.59371796488485
0.28,0.2202,0.504,0.5655,0.7681,0.8368,0.7812,0.7205,0.5785,0.4638,0.3226,0.2674,0.2243,0.2559,0.1214,0.1009,0.1148,0.1218,0.1863,0.2927,0.4283,0.5956,0.8714,0.25288614015288163,-45.25985045669688,-12.76411992775432
0.1531,0.1576,0.2556,0.5746,0.6976,0.6988,0.6889,0.5832,0.5562,0.4083,0.3231,0.2709,0.2151,0.105,0.1135,0.1147,0.1379,0.1871,0.311,0.4643,0.7537,0.73,0.853,0.24880954698712177,-45.39069445348992,-12.83828953403696
0.6789,0.7979,0.9827,0.8403,0.8699,0.8739,0.8117,0.6655,0.6104,0.3193,0.1631,0.157,0.1132,0.1315,0.1361,0.1409,0.1153,0.1541,0.1621,0.2923,0.4049,0.7477,0.8958,0.32594398376616757,-45.28293587457188,-12.770607013034324
0.4104,0.4872,0.1314,0.1518,0.1951,0.3762,0.6929,0.8278,0.7693,0.2169,0.1562,0.1443,0.4397,0.5906,0.7262,0.622,0.6658,0.1532,0.1079,0.0686,0.2165,0.5027,0.3856,0.24412526113151345,-45.58753366966919,-12.228632672322307
0.5371,0.3558,0.176,0.171,0.169,0.4397,0.7934,0.9296,0.8512,0.745,0.1988,0.1865,0.1777,0.4238,0.7627,0.7627,0.8132,0.7605,0.6868,0.6057,0.4184,0.3003,0.1749,0.2699657059907188,-45.90552923584957,-13.203207860670028
0.1802,0.1987,0.1577,0.2821,0.6612,0.8805,0.8238,0.3779,0.1833,0.1822,0.1571,0.1186,0.1039,0.1092,0.187,0.4403,0.6338,0.5456,0.1338,0.2081,0.185,0.5727,0.6874,0.2498270940410508,-45.380509943882345,-12.775910062492173
0.2025,0.2229,0.265,0.3675,0.8426,0.8162,0.8119,0.7522,0.7224,0.4758,0.3255,0.2593,0.2439,0.2529,0.1735,0.1172,0.146,0.3251,0.5228,0.814,0.9821,0.8681,0.8708,0.2934390070015224,-45.35076235252038,-13.243089733091955
0.1363,0.348,0.3869,0.6854,0.6675,0.6953,0.6019,0.5033,0.4081,0.3202,0.2468,0.2817,0.2423,0.1254,0.1565,0.1276,0.1147,0.1867,0.2405,0.5298,0.8989,0.8964,0.91,0.2658609011771072,-45.460942924294244,-12.311345632953556
0.2693,0.1683,0.1782,0.2304,0.3369,0.2771,0.5697,0.6938,0.7749,0.7543,0.7059,0.4736,0.2421,0.2216,0.2189,0.1873,0.1792,0.1921,0.221,0.7032,0.9223,0.7769,0.9594,0.2761753155890502,-45.9744619046581,-12.224821205977245
0.5435,0.4662,0.4485,0.2033,0.1559,0.2721,0.7575,0.9171,0.9345,0.8959,0.8825,0.2693,0.1241,0.2922,0.4855,0.5609,0.5045,0.3902,0.1964,0.7605,0.7052,0.95,0.9106,0.28348007019476423,-45.460418314830534,-12.40575423651837
0.922,0.7981,0.5927,0.1955,0.1514,0.1975,0.5228,0.6217,0.6118,0.5293,0.6875,0.5621,0.5792,0.2054,0.2201,0.2087,0.191,0.1779,0.202,0.3371,0.344,0.6505,0.587,0.23243635730588375,-45.93764361276534,-12.263468598629462
0.6662,0.155,0.2632,0.1682,0.2405,0.469,0.7872,0.8473,0.8278,0.6305,0.2136,0.1616,0.1732,0.1249,0.1248,0.1273,0.1371,0.7369,0.7207,0.4289,0.5755,0.5755,0.3988,0.2637957938814894,-45.21739860090068,-12.404430041753061
0.1692,0.25,0.1731,0.1826,0.2696,0.4944,0.7666,0.8231,0.851,0.8075,0.7448,0.5897,0.4121,0.2759,0.2702,0.2173,0.1995,0.4256,0.4484,0.5564,0.7194,0.6916,0.6502,0.24141835222392233,-45.50980929382097,-12.886914870371944
0.7954,0.7853,0.6391,0.1476,0.1052,0.1034,0.4001,0.7163,0.7667,0.845,0.9778,0.2107,0.1511,0.0752,0.0843,0.0962,0.0767,0.114,0.122,0.5657,0.5309,0.8886,0.9052,0.33904427136387955,-45.4026952990401,-12.289734506225276
0.1816,0.2291,0.1643,0.1734,0.2908,0.5334,0.7796,0.8129,0.8258,0.7964,0.7195,0.5871,0.4226,0.2907,0.2877,0.2308,0.2162,0.3214,0.3375,0.2885,0.7975,0.6921,0.7255,0.24904450115855248,-45.51985611178754,-12.864650653399318
0.4874,0.8078,0.8018,0.7928,0.8057,0.7784,0.7041,0.6474,0.6265,0.5505,0.4511,0.204,0.1999,0.2015,0.2088,0.1916,0.1717,0.4151,0.4868,0.6575,0.6939,0.6033,0.5548,0.228844587304004,-45.663585974965784,-12.848592842054053
0.1908,0.1853,0.1875,0.2289,0.3767,0.6114,0.6694,0.6826,0.6314,0.5275,0.4221,0.2502,0.2308,0.2306,0.2339,0.1183,0.1365,0.165,0.6187,0.8034,0.9575,0.6671,0.9297,0.2684219173823652,-45.40107722113692,-13.192016711551194
0.1627,0.3199,0.2458,0.2965,0.5319,0.6088,0.6834,0.6686,0.629,0.5311,0.3935,0.3423,0.2477,0.2559,0.1449,0.1188,0.1441,0.1623,0.4679,0.6134,0.8134,0.72,0.834,0.2317942945377154,-45.397712721930816,-12.818204349266743
0.798,0.2934,0.1772,0.1562,0.1749,0.3532,0.8196,0.8779,0.8118,0.6507,0.1896,0.1692,0.1678,0.3232,0.7803,0.8071,0.7816,0.7669,0.6957,0.7439,0.4846,0.2342,0.1469,0.2868134901679007,-45.896096906404544,-13.197816102972467
0.6218,0.2505,0.182,0.3178,0.5259,0.6953,0.658,0.6353,0.6832,0.5483,0.1922,0.191,0.1912,0.1912,0.171,0.1517,0.1635,0.4592,0.7212,0.8731,0.9459,0.7691,0.8104,0.2694510540958407,-45.417628050899275,-12.825226743294033
0.9485,0.3272,0.1935,0.1415,0.1398,0.6021,0.6414,0.6244,0.5727,0.5455,0.479,0.366,0.3036,0.2469,0.2623,0.2973,0.2141,0.183,0.2772,0.5245,0.9191,0.9895,0.9183,0.2739572863478593,-45.40869630940088,-12.334759616675775
0.6049,0.3638,0.1722,0.2323,0.2936,0.7125,0.7131,0.5523,0.4983,0.3329,0.2612,0.1757,0.1762,0.1783,0.1912,0.1723,0.1802,0.4715,0.6373,0.9462,0.8658,0.8496,0.6756,0.25993855187522324,-45.68860471916285,-12.435653921925551
0.2221,0.2707,0.3225,0.288,0.1386,0.4912,0.8801,0.8894,0.8728,0.8152,0.2587,0.1397,0.2364,0.4619,0.5235,0.6932,0.5079,0.5693,0.6116,0.2038,0.1983,0.3264,0.2706,0.24978918241624057,-45.62891493246305,-12.803104768348947
0.7599,0.2241,0.1277,0.1512,0.1364,0.5281,0.7561,0.6965,0.2483,0.1314,0.1055,0.1123,0.118,0.0976,0.1125,0.089,0.1187,0.1687,0.7585,0.9147,0.9431,0.9851,0.8835,0.344385548660919,-45.43020328655676,-12.325502749967347
0.2693,0.1958,0.1663,0.2998,0.3261,0.8772,0.8037,0.6978,0.3836,0.1849,0.174,0.1669,0.1735,0.1376,0.1354,0.1367,0.1409,0.1296,0.1112,0.177,0.7294,0.7294,0.9432,0.28216221142688874,-45.86535874084732,-12.257738310225283
0.8804,0.8849,0.4935,0.207,0.1637,0.3264,0.6698,0.7494,0.795,0.7514,0.5834,0.4296,0.2436,0.2133,0.23,0.202,0.1562,0.1741,0.2041,0.5096,0.8266,0.8147,0.9017,0.2831291633902367,-45.46319599808864,-12.875607886927128
0.1411,0.2136,0.3491,0.5685,0.6574,0.6982,0.6967,0.6476,0.5876,0.4677,0.2643,0.2213,0.245,0.1416,0.1338,0.1179,0.1451,0.2036,0.2332,0.3438,0.8726,0.7799,0.8741,0.2601156156746199,-45.415017806005366,-12.83499690385708
0.9989,0.835,0.505,0.1782,0.1539,0.441,0.4791,0.4055,0.377,0.2938,0.2085,0.1991,0.1876,0.0849,0.0859,0.0844,0.0752,0.092,0.132,0.1559,0.148,0.1772,0.1667,0.24141909986298954,-46.25530961281365,-12.847515639587627
0.9026,0.824,0.2209,0.159,0.3445,0.7103,0.7729,0.5658,0.5584,0.5018,0.2147,0.1515,0.1507,0.2511,0.2555,0.2631,0.2859,0.1713,0.2284,0.6517,0.9624,0.955,0.9006,0.29663102864358304,-45.98767520196274,-13.791483590363299
0.1166,0.7697,0.691,0.7896,0.7364,0.6925,0.6479,0.641,0.6322,0.2015,0.1777,0.1894,0.1934,0.1197,0.1604,0.1494,0.1263,0.3419,0.4107,0.5511,0.6169,0.5455,0.5208,0.2481715736350042,-45.65988207312338,-12.859452905640724
0.2543,0.2932,0.1522,0.1971,0.1907,0.6718,0.8352,0.7802,0.6075,0.1776,0.1737,0.1086,0.1135,0.1135,0.1534,0.4718,0.6638,0.1514,0.5054,0.6247,0.5023,0.4584,0.3497,0.23708876116749347,-45.71537624604829,-12.2825852748371
0.124,0.1707,0.2103,0.3949,0.4088,0.3453,0.6324,0.5834,0.4466,0.3009,0.2194,0.1998,0.1303,0.1227,0.1453,0.1303,0.1173,0.1754,0.2503,0.3635,0.8328,0.8328,0.9203,0.2495552302094692,-45.456966981089934,-12.794778249180956
0.8438,0.6227,0.3255,0.149,0.2515,0.7943,0.744,0.7725,0.7136,0.7401,0.74,0.4819,0.4231,0.2205,0.1857,0.125,0.1426,0.3261,0.778,0.8708,0.9288,0.9706,0.9592,0.2961921158406584,-45.75773510221093,-12.807105971134668
0.1984,0.153,0.1184,0.1849,0.2244,0.7279,0.7747,0.7345,0.411,0.3889,0.2372,0.2261,0.1882,0.1409,0.1377,0.1342,0.2029,0.3433,0.5082,0.9017,0.9179,0.8297,0.8676,0.29371462790984953,-45.758390459117486,-12.79516846735322
0.2216,0.19,0.1649,0.6403,0.6321,0.6834,0.6181,0.6112,0.5711,0.4548,0.3543,0.1877,0.1912,0.1892,0.1823,0.1758,0.147,0.2448,0.2957,0.5924,0.9381,0.917,0.9133,0.2696999945042141,-45.73834479935402,-12.308566729161
0.8483,0.7141,0.284,0.1514,0.1223,0.4471,0.6626,0.6576,0.5692,0.5473,0.4957,0.221,0.184,0.211,0.1773,0.1569,0.1662,0.1487,0.1336,0.1606,0.1796,0.555,0.6713,0.23749992078217946,-45.19792735459684,-12.387082231528991
0.1872,0.224,0.163,0.1647,0.2869,0.4135,0.7142,0.7941,0.8163,0.8015,0.6933,0.542,0.3795,0.2814,0.2555,0.2446,0.2057,0.263,0.3536,0.6757,0.2499,0.1981,0.1809,0.23359458825083906,-45.51476323830683,-12.87551166870653
0.1583,0.1548,0.239,0.8414,0.8191,0.8971,0.7403,0.2147,0.1463,0.153,0.2352,0.6637,0.8659,0.7963,0.6095,0.184,0.2005,0.8013,0.8463,0.9981,0.8676,0.917,0.8697,0.32758878300544436,-45.45984539365961,-12.393818637471155
0.5879,0.1865,0.1532,0.1451,0.2292,0.7794,0.9278,0.8994,0.8025,0.1708,0.1467,0.1857,0.174,0.3459,0.4639,0.5475,0.1509,0.1523,0.1231,0.1352,0.1819,0.6607,0.7762,0.28891002052624326,-45.84569297406139,-12.574096274152513
0.2486,0.2407,0.199,0.1968,0.4701,0.5315,0.6255,0.655,0.6502,0.5662,0.4099,0.2572,0.224,0.2378,0.2466,0.1279,0.1276,0.1608,0.5409,0.7703,0.9813,0.7282,0.9005,0.2596505530203902,-45.39110871761295,-13.19094703457712
0.7078,0.5658,0.1331,0.1292,0.2392,0.453,0.7895,0.8297,0.844,0.678,0.1786,0.1165,0.11,0.2318,0.7116,0.7649,0.7944,0.8058,0.6425,0.6915,0.4068,0.3367,0.2112,0.27608710689361315,-45.89059560466069,-13.207600209937928
0.7683,0.224,0.2053,0.1598,0.146,0.3839,0.7536,0.8984,0.8654,0.8032,0.1965,0.1933,0.1785,0.4082,0.8339,0.8458,0.8802,0.7516,0.723,0.4876,0.3783,0.2003,0.1689,0.29687464296629246,-45.91565205387035,-13.208054282381024
0.3146,0.1417,0.249,0.8057,0.7794,0.7162,0.6054,0.5761,0.4526,0.2237,0.2098,0.2104,0.1907,0.1824,0.1801,0.1507,0.161,0.2523,0.6548,0.8868,0.6616,0.9693,0.8942,0.2887128045615341,-45.61196697681901,-12.179205800664064
0.1522,0.2231,0.1385,0.2756,0.1748,0.3745,0.6907,0.8186,0.8217,0.5173,0.1954,0.1075,0.1567,0.129,0.1738,0.4726,0.7292,0.4549,0.5903,0.4409,0.3196,0.3196,0.2093,0.23082119973056914,-45.52317580520149,-12.180473512232574
0.3646,0.172,0.1766,0.7074,0.7004,0.7247,0.6423,0.6343,0.5513,0.4598,0.3312,0.1789,0.1879,0.1832,0.1759,0.1656,0.1995,0.1798,0.7582,0.8013,0.8881,0.7189,0.9896,0.28004546031295924,-45.59010028616165,-12.266606880086053
0.2344,0.149,0.1734,0.4372,0.1257,0.5315,0.8667,0.9192,0.8993,0.8095,0.256,0.1801,0.1404,0.1098,0.1155,0.1205,0.1791,0.709,0.6685,0.8884,0.9687,0.6096,0.3753,0.3214251573518416,-45.617851748912464,-12.800418233860775
0.551,0.649,0.6604,0.6471,0.7054,0.7648,0.6174,0.5786,0.5023,0.3785,0.2627,0.319,0.2509,0.2278,0.1926,0.1778,0.1703,0.1411,0.3229,0.6683,0.2513,0.4081,0.6436,0.20720198886526964,-45.59898476794038,-13.732519711938775
0.2147,0.3006,0.1737,0.1698,0.3266,0.3927,0.7471,0.791,0.774,0.7824,0.6221,0.4983,0.4793,0.2675,0.2914,0.2198,0.2221,0.2317,0.4361,0.7799,0.9775,0.7221,0.7099,0.25381801859061315,-45.5075448079943,-12.860876920180305
0.5127,0.3214,0.1863,0.4103,0.3993,0.6783,0.6923,0.6587,0.6502,0.4919,0.4551,0.2149,0.2086,0.2174,0.2126,0.1929,0.17,0.1567,0.1519,0.4157,0.4592,0.828,0.906,0.2297025709623629,-45.93362103977401,-12.296033901754475
0.3343,0.3471,0.6021,0.7434,0.7014,0.7601,0.6895,0.6208,0.4986,0.4598,0.3464,0.2388,0.2109,0.1514,0.1184,0.1585,0.1188,0.133,0.1647,0.2589,0.6467,0.6467,0.8501,0.24592812970507696,-45.28032270882747,-12.782003694232593
0.1139,0.1009,0.1833,0.1652,0.2504,0.5398,0.7287,0.6077,0.2675,0.1957,0.1656,0.1433,0.1935,0.4252,0.7501,0.7742,0.6851,0.3808,0.2926,0.1961,0.1947,0.1296,0.1085,0.2311188133608514,-45.28748470000917,-12.760293337366875
0.1623,0.162,0.2065,0.2551,0.589,0.7611,0.7773,0.7499,0.6684,0.5972,0.3486,0.2692,0.2521,0.1212,0.1231,0.1201,0.1453,0.3286,0.5448,0.6775,0.817,0.9974,0.8846,0.2892876294782927,-45.36239433716054,-13.244158573175694
0.7626,0.7183,0.4988,0.3977,0.2687,0.2029,0.6242,0.9042,0.9455,0.9286,0.9563,0.279,0.1209,0.1569,0.5719,0.7689,0.6887,0.6179,0.4708,0.1281,0.2166,0.1304,0.1264,0.2993127137174186,-45.2960957177891,-12.43691038571481
0.2066,0.1509,0.1476,0.1621,0.1992,0.4668,0.6427,0.7971,0.8308,0.5004,0.1511,0.1379,0.2047,0.2973,0.546,0.5829,0.4208,0.1618,0.1986,0.4993,0.2878,0.2152,0.2512,0.21645465754911247,-45.25116949323906,-12.78962899640162
0.1753,0.1505,0.2768,0.8097,0.6956,0.6338,0.5949,0.5289,0.271,0.1953,0.1876,0.1893,0.1807,0.1632,0.1701,0.1753,0.131,0.1711,0.3879,0.9515,0.8505,0.6358,0.6537,0.2696740488964805,-45.91712128449181,-12.271133403847694
0.1309,0.0773,0.1574,0.6133,0.6388,0.864,0.8295,0.8373,0.8049,0.7708,0.6383,0.3983,0.2795,0.2782,0.1041,0.1312,0.3717,0.4457,0.6888,0.5419,0.5893,0.4534,0.3424,0.2598871266850299,-45.27800276104743,-12.424992803382043
0.7236,0.2912,0.1499,0.2463,0.219,0.511,0.7587,0.7055,0.55,0.6633,0.352,0.24,0.1773,0.1766,0.194,0.199,0.2024,0.1497,0.184,0.3093,0.2414,0.3708,0.5002,0.20375307383893437,-45.220341815917436,-12.780975464419653
0.6423,0.4967,0.1806,0.2316,0.1515,0.305,0.6952,0.727,0.7107,0.6371,0.5777,0.4045,0.2036,0.187,0.1943,0.182,0.1689,0.2081,0.1754,0.1501,0.8442,0.9024,0.9454,0.2775885800295932,-45.28849279987678,-12.426066996998891
0.2737,0.5768,0.2698,0.2014,0.1842,0.1027,0.2036,0.6727,0.628,0.1841,0.1708,0.3202,0.4008,0.4862,0.4763,0.2158,0.1714,0.1433,0.123,0.2359,0.6254,0.9534,0.9122,0.25027046792345375,-45.51938067097196,-12.214120334175439
0.1632,0.2324,0.2552,0.3419,0.4899,0.6332,0.7649,0.6624,0.6442,0.5568,0.2696,0.2304,0.2188,0.2023,0.1259,0.1201,0.175,0.2569,0.5568,0.7456,0.8982,0.7475,0.8798,0.2612610217808548,-45.4045063099101,-12.831215387295465
0.138,0.1253,0.1811,0.6024,0.8169,0.7292,0.7006,0.6357,0.5651,0.3216,0.1945,0.1769,0.2187,0.207,0.1998,0.1617,0.1564,0.1759,0.6176,0.7585,0.8371,0.8137,0.9067,0.28689519088573034,-45.38683890977296,-12.848061287347596
0.5925,0.4462,0.1464,0.1471,0.2174,0.7838,0.847,0.7125,0.6855,0.6829,0.5987,0.3058,0.2521,0.1423,0.1485,0.311,0.522,0.8557,0.7641,0.3349,0.1604,0.2614,0.2251,0.2560895871376191,-45.8597537824689,-13.215300665021529
0.3767,0.2791,0.1759,0.1795,0.3106,0.8067,0.6643,0.6281,0.7294,0.5376,0.2676,0.1849,0.1831,0.1634,0.1761,0.1807,0.1716,0.1386,0.2077,0.1408,0.1638,0.28,0.2879,0.20683227771970064,-45.35918538601414,-12.746098962019547
0.357,0.9922,0.7913,0.174,0.1368,0.1925,0.4907,0.6335,0.6729,0.6756,0.6997,0.6737,0.4154,0.3348,0.3717,0.3724,0.2713,0.2783,0.2357,0.1523,0.3301,0.7438,0.841,0.24989579417161872,-45.476042139520395,-12.19249555694649
0.1897,0.5274,0.4741,0.8279,0.792,0.8755,0.8199,0.7313,0.6525,0.5089,0.4306,0.2665,0.2554,0.2618,0.2527,0.2399,0.1448,0.251,0.2895,0.294,0.2639,0.1928,0.1645,0.24431062235938175,-45.6885746912719,-12.837135288348689
0.4738,0.6668,0.8894,0.8046,0.867,0.8356,0.6195,0.5152,0.3714,0.2793,0.1442,0.1063,0.1124,0.1203,0.3862,0.6369,0.7817,0.7116,0.6883,0.649,0.703,0.343,0.1978,0.2645395598680429,-45.35788223497119,-13.188282867018199
0.1836,0.1525,0.3024,0.8597,0.8269,0.7322,0.6336,0.6634,0.475,0.2712,0.2465,0.2235,0.2192,0.2077,0.2072,0.1895,0.1909,0.1831,0.1917,0.8011,0.7528,0.8475,0.9494,0.28932040009830534,-45.77117348365984,-12.542311496425981
0.6721,0.8558,0.7116,0.2142,0.1596,0.2373,0.5569,0.8329,0.9291,0.9286,0.7786,0.2154,0.1453,0.184,0.6322,0.7563,0.8506,0.861,0.732,0.6968,0.6299,0.2814,0.1514,0.2899321764767094,-45.352408235296004,-13.232236591193345
0.6444,0.8438,0.5442,0.1792,0.1599,0.2598,0.7332,0.8782,0.9341,0.9353,0.7265,0.2355,0.1596,0.1919,0.6413,0.7426,0.8557,0.7991,0.7116,0.7133,0.6874,0.3499,0.1559,0.2842011483567101,-45.34188445264785,-13.231165800522144
0.2077,0.3381,0.3943,0.7771,0.7719,0.7023,0.713,0.5743,0.5005,0.4424,0.2394,0.2305,0.1407,0.1235,0.1345,0.1105,0.1292,0.3588,0.5956,0.8293,0.8037,0.6951,0.1889,0.25847404430818127,-45.48911152656175,-12.325946128949205
0.823,0.4562,0.1847,0.1519,0.2262,0.4925,0.6147,0.5142,0.491,0.4408,0.3417,0.2465,0.1987,0.2021,0.3052,0.3409,0.1562,0.4193,0.2476,0.9798,0.9481,0.8639,0.9533,0.2757548194225853,-46.02044926568946,-12.873488037650725
0.6594,0.4994,0.1273,0.1247,0.1626,0.4184,0.8319,0.8898,0.8525,0.7869,0.2192,0.1077,0.1207,0.233,0.6976,0.8508,0.8041,0.8049,0.6969,0.5413,0.4581,0.3086,0.1497,0.2931273918718833,-45.879502350128185,-13.202213605086556
0.1294,0.2104,0.2779,0.3678,0.6901,0.8586,0.926,0.8888,0.7979,0.7917,0.7756,0.6485,0.3075,0.2539,0.2414,0.2164,0.2167,0.406,0.3138,0.9268,0.9404,0.7814,0.9668,0.30224452433438487,-45.75190414241293,-12.891214349757488
0.1494,0.2246,0.1418,0.3683,0.4815,0.7551,0.7129,0.5695,0.5817,0.5078,0.1848,0.183,0.1822,0.1751,0.1763,0.1469,0.1754,0.2014,0.576,0.6158,0.875,0.8875,0.8495,0.26898008580797356,-45.29843024872314,-12.426598812157296
0.2045,0.2281,0.3585,0.4637,0.674,0.8085,0.8348,0.8153,0.7846,0.8162,0.7483,0.573,0.3433,0.2621,0.2562,0.2686,0.2513,0.298,0.3221,0.9044,0.8091,0.7904,0.8459,0.2611522060850396,-45.76187630062228,-12.89715327850535
0.4332,0.3687,0.2395,0.165,0.1348,0.2837,0.8891,0.9308,0.9246,0.8842,0.2761,0.1907,0.1635,0.3449,0.316,0.2744,0.2132,0.1452,0.2384,0.5035,0.7678,0.6628,0.6553,0.2793225028401496,-45.477009753475656,-12.869615043937461
0.275,0.1698,0.1262,0.2325,0.212,0.7216,0.7686,0.8275,0.7729,0.3635,0.1213,0.125,0.1328,0.1064,0.1094,0.108,0.126,0.6102,0.7558,0.8959,0.8715,0.82,0.3411,0.311686306906549,-45.478899841335725,-12.32433651727997
0.2325,0.1641,0.1561,0.7182,0.8051,0.7356,0.644,0.5366,0.2885,0.2214,0.1967,0.1873,0.1534,0.1521,0.1516,0.1599,0.1552,0.1677,0.1548,0.3222,0.6232,0.9179,0.9088,0.27962494644065067,-45.2295365058546,-12.397366460753345
0.6503,0.8389,0.8789,0.8342,0.7652,0.9043,0.7991,0.6273,0.5894,0.4327,0.2886,0.2381,0.1429,0.1134,0.1126,0.1203,0.1044,0.1018,0.1418,0.2274,0.3511,0.523,0.9195,0.31028457294157186,-45.28028267865414,-12.74565175599194
0.1616,0.1982,0.1937,0.3087,0.5333,0.6391,0.6157,0.5793,0.5517,0.4331,0.3518,0.2487,0.2375,0.2467,0.1194,0.1164,0.1203,0.1347,0.5157,0.5623,0.9464,0.721,0.8939,0.2515454822577197,-45.394410637797534,-12.827975375027687
0.213,0.1731,0.1753,0.3775,0.6474,0.9001,0.5562,0.5388,0.539,0.2393,0.1678,0.1964,0.4018,0.6424,0.8272,0.793,0.5954,0.1923,0.2214,0.9693,0.6704,0.9812,0.7059,0.2774416054359502,-45.899595284358256,-13.690921896966785
